state,stusps,statefp,year,alf_spei_mean,alf_acres,irrigated_acres,non_irrigated_acres,alf_production,irrigated_production,non_irrigated_production,irr_share,alf_yield,irr_yield,non_irr_yield,haylage_acres,haylage_production,haylage_irrigated_acres,haylage_irrigated_ops,Export_Value,alf_price_usd_ton,hay_alf_usd_value,alf_sales_tons,irr_yield_tons_per_acre_method_gravity,irr_yield_tons_per_acre_method_pressure,non_irr_yield_tons_per_acre,irr_yield_tons_per_acre_general,irrigated_acres_method_gravity,irrigated_acres_method_pressure,irrigated_acres_source_on_farm_surface,irrigated_acres_total,non_irrigated_acres,water_applied_af_acre_method_gravity,water_applied_af_acre_method_pressure,water_applied_af_acre_general,irrigated_acres_source_off_farm,irrigated_acres_source_ground,hay_alf_usd,export_usd,avg_exp_rate,west,midwest
Kentucky,KY,21,2019,0.405837811,145000,NA,NA,464000,NA,NA,NA,3.2,NA,NA,NA,NA,NA,NA,0,208,96512000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96512000,0,0,0,0
Kentucky,KY,21,2020,0.782434155,145000,NA,NA,508000,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,0,211,107188000,91128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107188000,0,0,0,0
Kentucky,KY,21,2021,0.625510813,100000,NA,NA,330000,NA,NA,NA,3.3,NA,NA,NA,NA,NA,NA,228,219,72270000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72270000,228000,0.003154836,0,0
Kentucky,KY,21,2022,0.728884816,258412,515,257897,779604,NA,NA,0.001992942,3.6,NA,NA,24733,101745,95,13,118,220,87120000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87120000,118000,0.001354454,0,0
Kentucky,KY,21,2023,-0.052359727,90000,NA,NA,270000,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0,225,60750000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60750000,0,0,0,0
Kentucky,KY,21,2024,0.132544003,100000,NA,NA,300000,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0,219,65700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65700000,0,0,0,0
Kentucky,KY,21,2025,0.858071519,95000,NA,NA,285000,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0,233,66405000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66405000,0,0,0,0
Louisiana,LA,22,2005,-0.860754984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
Louisiana,LA,22,2006,-0.672863769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
Louisiana,LA,22,2007,0.426789666,2164,0,2164,4768,NA,NA,0,2.203327172,NA,NA,2087,5058,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
Louisiana,LA,22,2008,0.176295855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
Louisiana,LA,22,2009,1.06221827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
Louisiana,LA,22,2010,-1.390789332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
Louisiana,LA,22,2011,-2.125472137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
Louisiana,LA,22,2012,-0.343709274,1905,0,1905,3825,NA,NA,0,2.007874016,NA,NA,494,1535,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44000,NA,0,0
Louisiana,LA,22,2013,-0.29208074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
Louisiana,LA,22,2014,0.153865664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6000,NA,0,0
Louisiana,LA,22,2015,-0.170073609,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
Louisiana,LA,22,2016,0.308803501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
Louisiana,LA,22,2017,0.411313296,2141,75,2066,4374,NA,NA,0.03503036,2.042970574,NA,NA,550,1917,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
Louisiana,LA,22,2018,-0.802925052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
Louisiana,LA,22,2019,0.657227653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
Louisiana,LA,22,2022,-0.017462229,201,NA,NA,404,NA,NA,NA,2.009950249,NA,NA,835,1907,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
Louisiana,LA,22,2023,-0.889176946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
Louisiana,LA,22,2024,0.650445512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
Maine,ME,23,2005,1.167696638,11000,NA,NA,30000,NA,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,167,5010000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5010000,NA,NA,0,0
Maine,ME,23,2006,0.376817555,10000,NA,NA,19000,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,176,3344000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3344000,NA,NA,0,0
Maine,ME,23,2007,0.114973136,19089,NA,NA,46876,NA,NA,0,2.5,NA,NA,10036,73046,NA,NA,NA,184,4232000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4232000,NA,NA,0,0
Maine,ME,23,2008,0.815625275,8000,NA,NA,22000,NA,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,225,4950000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4950000,NA,NA,0,0
Maine,ME,23,2009,0.828100894,9000,NA,NA,15000,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,193,2895000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2895000,NA,NA,0,0
Maine,ME,23,2010,-0.577265071,7000,NA,NA,13000,NA,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,187,2431000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2431000,NA,NA,0,0
Maine,ME,23,2011,1.550376862,7000,NA,NA,20000,NA,NA,NA,2.8,NA,NA,NA,NA,NA,NA,NA,209,4180000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4180000,NA,NA,0,0
Maine,ME,23,2012,0.292605373,19144,0,19144,29142,NA,NA,0,1.5,NA,NA,7086,50838,12,4,NA,227,3405000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3405000,NA,NA,0,0
Maine,ME,23,2013,0.933819631,10000,NA,NA,22000,NA,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,254,5588000,NA,NA,NA,1,NA,NA,NA,NA,NA,1640,NA,NA,NA,NA,NA,5588000,NA,NA,0,0
Maine,ME,23,2014,0.419694246,10000,NA,NA,23000,NA,NA,NA,2.3,NA,NA,NA,NA,NA,NA,NA,191,4393000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4393000,NA,NA,0,0
Maine,ME,23,2015,-0.110685666,10000,NA,NA,23000,NA,NA,NA,2.3,NA,NA,NA,NA,NA,NA,NA,227,5221000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5221000,NA,NA,0,0
Maine,ME,23,2016,-0.066009102,10000,NA,NA,22000,NA,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,185,4070000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4070000,NA,NA,0,0
Maine,ME,23,2017,-0.031526058,22842,0,22842,43879,NA,NA,0,2.2,NA,NA,14208,96342,0,2,NA,194,4268000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4268000,NA,NA,0,0
Maine,ME,23,2018,-0.195222549,10000,NA,NA,23000,NA,NA,NA,2.3,NA,NA,NA,NA,NA,NA,NA,177,4071000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4071000,NA,NA,0,0
Maine,ME,23,2019,0.576521408,10000,NA,NA,21000,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,178,3738000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3738000,NA,NA,0,0
Maine,ME,23,2020,-1.289762821,9000,NA,NA,21000,NA,NA,NA,2.3,NA,NA,NA,NA,NA,NA,NA,205,4305000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305000,NA,NA,0,0
Maine,ME,23,2021,-0.016177511,10000,NA,NA,20000,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,205,4100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100000,NA,NA,0,0
Maine,ME,23,2022,1.074963814,20799,0,20799,34858,NA,NA,0,2.3,NA,NA,11723,69191,0,1,NA,243,5103000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5103000,NA,NA,0,0
Maine,ME,23,2023,0.085564636,8000,NA,NA,18000,NA,NA,NA,2.3,NA,NA,NA,NA,NA,NA,NA,234,4212000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4212000,NA,NA,0,0
Maine,ME,23,2024,-0.363084134,8000,NA,NA,20000,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,226,4520000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4520000,NA,NA,0,0
Maine,ME,23,2025,0.221638572,10000,NA,NA,22000,NA,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,235,5170000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5170000,NA,NA,0,0
Maryland,MD,24,2005,-0.347485051,40000,NA,NA,156000,NA,NA,0,3.9,NA,NA,NA,NA,NA,NA,NA,169,26364000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26364000,NA,NA,0,0
Maryland,MD,24,2006,-0.410575147,40000,NA,NA,156000,NA,NA,0,3.9,NA,NA,NA,NA,NA,NA,NA,150,23400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23400000,NA,NA,0,0
Maryland,MD,24,2007,-0.928228249,80576,712,79864,240402,NA,NA,0.008836378,3,NA,NA,18086,122069,340,9,NA,216,25920000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25920000,NA,NA,0,0
Maryland,MD,24,2008,0.408317338,45000,NA,NA,194000,NA,NA,0,4.3,NA,NA,NA,NA,NA,NA,NA,172,33368000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33368000,NA,NA,0,0
Maryland,MD,24,2009,0.317974425,40000,NA,NA,180000,NA,NA,0,4.5,NA,NA,NA,NA,NA,NA,NA,149,26820000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26820000,NA,NA,0,0
Maryland,MD,24,2010,-1.14715472,40000,NA,NA,120000,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,191,22920000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22920000,NA,NA,0,0
Maryland,MD,24,2011,0.467756173,35000,NA,NA,123000,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,262,32226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32226000,NA,NA,0,0
Maryland,MD,24,2012,-0.619533717,59128,348,58780,197853,NA,NA,0.005885536,3.5,NA,NA,14402,105676,0,7,NA,263,27615000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27615000,NA,NA,0,0
Maryland,MD,24,2013,-0.221145951,30000,NA,NA,114000,NA,NA,NA,3.8,NA,NA,NA,NA,NA,NA,NA,194,22116000,NA,5.6,5.3,6.3,5.4,120,168,NA,288,896,0.3,0.5,0.4,120,168,22116000,NA,NA,0,0
Maryland,MD,24,2014,0.662061173,35000,NA,NA,133000,NA,NA,NA,3.8,NA,NA,NA,NA,NA,NA,NA,194,25802000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25802000,NA,NA,0,0
Maryland,MD,24,2015,0.089542116,35000,NA,NA,154000,NA,NA,NA,4.4,NA,NA,NA,NA,NA,NA,NA,220,33880000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33880000,NA,NA,0,0
Maryland,MD,24,2016,-0.296226837,35000,NA,NA,144000,NA,NA,NA,4.1,NA,NA,NA,NA,NA,NA,NA,219,31536000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31536000,NA,NA,0,0
Maryland,MD,24,2017,0.221077502,63950,467,63483,233179,NA,NA,0.00730258,3.9,NA,NA,12764,108441,313,6,NA,191,26167000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26167000,NA,NA,0,0
Maryland,MD,24,2018,1.392604706,40000,NA,NA,180000,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,194,34920000,NA,NA,5.9,NA,5.9,NA,350,NA,350,NA,NA,0.3,0.3,NA,NA,34920000,NA,NA,0,0
Maryland,MD,24,2019,0.231278337,34000,NA,NA,119000,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,198,23562000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23562000,NA,NA,0,0
Maryland,MD,24,2020,-0.133657992,35000,NA,NA,102000,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,NA,198,20196000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20196000,NA,NA,0,0
Maryland,MD,24,2021,-0.037117994,34000,NA,NA,112000,NA,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,211,23632000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23632000,NA,NA,0,0
Maryland,MD,24,2022,-0.591753372,65839,1063,64776,231753,NA,NA,0.016145445708470662,4.1,NA,NA,10549,78019,0,5,NA,201,32964000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32964000,NA,NA,0,0
Maryland,MD,24,2023,-0.902133137,45000,NA,NA,135000,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,235,31725000,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,31725000,NA,NA,0,0
Maryland,MD,24,2024,-0.395191135,40000,NA,NA,176000,NA,NA,NA,4.4,NA,NA,NA,NA,NA,NA,NA,226,39776000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39776000,NA,NA,0,0
Maryland,MD,24,2025,-0.073005156,35000,NA,NA,140000,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,235,32900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32900000,NA,NA,0,0
Massachusetts,MA,25,2005,-0.130006878,10000,NA,NA,22000,NA,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,183,4026000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4026000,NA,NA,0,0
Massachusetts,MA,25,2006,0.511632128,8000,NA,NA,18000,NA,NA,NA,2.3,NA,NA,NA,NA,NA,NA,NA,204,3672000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3672000,NA,NA,0,0
Massachusetts,MA,25,2007,0.251476835,18921,0,18921,44537,NA,NA,0,2.4,NA,NA,5416,34766,NA,NA,NA,212,4664000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4664000,NA,NA,0,0
Massachusetts,MA,25,2008,0.62307721,8000,NA,NA,17000,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,262,4454000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4454000,NA,NA,0,0
Massachusetts,MA,25,2009,0.741274785,6000,NA,NA,12000,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,230,2760000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2760000,NA,NA,0,0
Massachusetts,MA,25,2010,-0.436474255,7000,NA,NA,17000,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,224,3808000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3808000,NA,NA,0,0
Massachusetts,MA,25,2011,0.559493589,9000,NA,NA,19000,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,240,4560000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4560000,NA,NA,0,0
Massachusetts,MA,25,2012,-0.628749042,17585,0,17585,39789,NA,NA,0,2.3,NA,NA,4432,34071,0,2,NA,254,5334000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5334000,NA,NA,0,0
Massachusetts,MA,25,2013,0.542065073,9000,NA,NA,28000,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA,208,5824000,NA,NA,NA,2.8,NA,NA,NA,NA,NA,714,NA,NA,NA,NA,NA,5824000,NA,NA,0,0
Massachusetts,MA,25,2014,0.084856864,10000,NA,NA,18000,NA,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,205,3690000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3690000,NA,NA,0,0
Massachusetts,MA,25,2015,-0.693765033,9000,NA,NA,18000,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,197,3546000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3546000,NA,NA,0,0
Massachusetts,MA,25,2016,-1.341226776,7000,NA,NA,16000,NA,NA,NA,2.3,NA,NA,NA,NA,NA,NA,NA,196,3136000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3136000,NA,NA,0,0
Massachusetts,MA,25,2017,0.315352039,18410,69,18341,43845,NA,NA,0.003747963,2.5,NA,NA,4946,26518,0,1,NA,197,3940000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3940000,NA,NA,0,0
Massachusetts,MA,25,2018,0.234739907,9000,NA,NA,19000,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,222,4218000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4218000,NA,NA,0,0
Massachusetts,MA,25,2019,0.336308654,6000,NA,NA,16000,NA,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,187,2992000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2992000,NA,NA,0,0
Massachusetts,MA,25,2020,-0.795216928,5000,NA,NA,7000,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,210,1470000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1470000,NA,NA,0,0
Massachusetts,MA,25,2021,0.739050944,5000,NA,NA,10000,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,215,2150000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2150000,NA,NA,0,0
Massachusetts,MA,25,2022,0.728524902,13007,62,12945,19015,NA,NA,0.004766664,1.8,NA,NA,4632,25244,0,1,NA,230,2070000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2070000,NA,NA,0,0
Massachusetts,MA,25,2023,0.626337569,4000,NA,NA,6000,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,240,1440000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1440000,NA,NA,0,0
Massachusetts,MA,25,2024,0.097831815,3000,NA,NA,5000,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,241,1205000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1205000,NA,NA,0,0
Massachusetts,MA,25,2025,-0.109417916,4000,NA,NA,8000,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,255,2040000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2040000,NA,NA,0,0
Michigan,MI,26,2005,-0.954939437,900000,NA,NA,2520000,NA,NA,NA,2.8,NA,NA,300000,2010000,NA,NA,0,92,231840000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231840000,0,0,0,1
Michigan,MI,26,2006,0.221362478,810000,NA,NA,2592000,NA,NA,NA,3.2,NA,NA,280000,1932000,NA,NA,0,97,251424000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251424000,0,0,0,1
Michigan,MI,26,2007,-0.40150433,1468595,8080,1460515,3632036,NA,NA,0.005501857,2.5,NA,NA,488142,3409013,10493,116,0,127,244475000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244475000,0,0,0,1
Michigan,MI,26,2008,0.379630909,770000,NA,NA,2233000,NA,NA,NA,2.9,NA,NA,270000,1728000,NA,NA,0,156,348348000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348348000,0,0,0,1
Michigan,MI,26,2009,0.727642088,700000,NA,NA,1960000,NA,NA,NA,2.8,NA,NA,290000,1508000,NA,NA,80,127,248920000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248920000,80000,3.213883978788366e-4,0,1
Michigan,MI,26,2010,-0.199656214,700000,NA,NA,2100000,NA,NA,NA,3,NA,NA,310000,2325000,NA,NA,271,108,226800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226800000,271000,0.001194885,0,1
Michigan,MI,26,2011,0.907272332,700000,NA,NA,2240000,NA,NA,NA,3.2,NA,NA,250000,1775000,NA,NA,55,121,271040000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271040000,55000,2.0292207792207794e-4,0,1
Michigan,MI,26,2012,-0.716456651,1261194,8363,1252831,2643287,NA,NA,0.006631018,2.1,NA,NA,439386,3070904,12086,111,48,178,246708000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246708000,48000,1.9456199231480132e-4,0,1
Michigan,MI,26,2013,0.617699671,610000,NA,NA,1891000,NA,NA,NA,3.1,NA,NA,270000,1998000,NA,NA,101,182,344162000,NA,NA,6.2,4.6,6.2,NA,11244,3264,11244,43578,NA,0.5,0.5,1044,7644,344162000,101000,2.934664489397435e-4,0,1
Michigan,MI,26,2014,0.647077898,640000,NA,NA,1856000,NA,NA,NA,2.9,NA,NA,260000,2236000,NA,NA,0,170,315520000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315520000,0,0,0,1
Michigan,MI,26,2015,-0.037865706,660000,NA,NA,2046000,NA,NA,NA,3.1,NA,NA,270000,2376000,NA,NA,0,154,315084000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315084000,0,0,0,1
Michigan,MI,26,2016,0.165403487,640000,NA,NA,1920000,NA,NA,NA,3,NA,NA,250000,2225000,NA,NA,32,143,274560000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274560000,32000,1.1655011655011655e-4,0,1
Michigan,MI,26,2017,0.417910436,1186416,8707,1177709,2937628,NA,NA,0.00733891,2.6,NA,NA,476333,3741578,14383,116,0,156,247416000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247416000,0,0,0,1
Michigan,MI,26,2018,0.238433714,590000,NA,NA,1416000,NA,NA,NA,2.4,NA,NA,260000,1768000,NA,NA,110,156,220896000,NA,NA,7.5,NA,7.5,NA,12180,3870,12180,NA,NA,0.7,0.7,NA,8410,220896000,110000,4.979718962769811e-4,0,1
Michigan,MI,26,2019,0.785056726,550000,NA,NA,1375000,NA,NA,NA,2.5,NA,NA,260000,2080000,NA,NA,0,184,253000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253000000,0,0,0,1
Michigan,MI,26,2020,0.216119374,560000,NA,NA,1568000,NA,NA,NA,2.8,NA,NA,250000,2075000,NA,NA,0,185,290080000,196816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290080000,0,0,0,1
